     0.455000      1.66860  0.000188250
     0.480000      1.66860  0.000187904
     0.505000      1.66860  0.000187125
     0.530000      1.66860  0.000183034
     0.555000      1.66860  0.000182978
     0.580000      1.66860  0.000181636
     0.605000      1.66860  0.000183541
     0.630000      1.66860  0.000186281
     0.655000      1.66860  0.000187939
     0.680000      1.66860  0.000190064
     0.705000      1.66860  0.000191668
     0.730000      1.66860  0.000195176
     0.755000      1.66860  0.000200277
     0.780000      1.66860  0.000209327
     0.805000      1.66860  0.000223210
     0.830000      1.66860  0.000247182
     0.855000      1.66860  0.000281957
     0.880000      1.66860  0.000325156
     0.905000      1.66860  0.000371469
     0.930000      1.66860  0.000410263
     0.955000      1.66860  0.000435289
     0.980000      1.66860  0.000446851
      1.00500      1.66860  0.000446260
      1.03000      1.66860  0.000430076
      1.05500      1.66860  0.000397485
      1.08000      1.66860  0.000354685
      1.10500      1.66860  0.000313678
      1.13000      1.66860  0.000280326
      1.15500      1.66860  0.000258158
      1.18000      1.66860  0.000244992
      1.20500      1.66860  0.000238938
      1.23000      1.66860  0.000235616
      1.25500      1.66860  0.000232809
      1.28000      1.66860  0.000229273
      1.30500      1.66860  0.000225966
      1.33000      1.66860  0.000223746
      1.35500      1.66860  0.000221764
      1.38000      1.66860  0.000220204
      1.40500      1.66860  0.000220554
      1.43000      1.66860  0.000218924
      1.45500      1.66860  0.000219963
      1.48000      1.66860  0.000222147
      1.50500      1.66860  0.000224910
      1.53000      1.66860  0.000229597
      1.55500      1.66860  0.000235516
      1.58000      1.66860  0.000243393
      1.60500      1.66860  0.000251503
      1.63000      1.66860  0.000261130
      1.65500      1.66860  0.000272417
      1.68000      1.66860  0.000284635
      1.70500      1.66860  0.000297850
      1.73000      1.66860  0.000311948
      1.75500      1.66860  0.000325687
      1.78000      1.66860  0.000339280
      1.80500      1.66860  0.000353033
      1.83000      1.66860  0.000366397
      1.85500      1.66860  0.000379159
      1.88000      1.66860  0.000387783
      1.90500      1.66860  0.000396990
