     0.455000      1.68540  6.93134e-05
     0.480000      1.68540  6.63266e-05
     0.505000      1.68540  6.46184e-05
     0.530000      1.68540  6.04225e-05
     0.555000      1.68540  6.08082e-05
     0.580000      1.68540  5.80070e-05
     0.605000      1.68540  5.57107e-05
     0.630000      1.68540  5.32636e-05
     0.655000      1.68540  5.05569e-05
     0.680000      1.68540  4.74316e-05
     0.705000      1.68540  4.41782e-05
     0.730000      1.68540  4.41588e-05
     0.755000      1.68540  5.02429e-05
     0.780000      1.68540  6.74936e-05
     0.805000      1.68540  0.000101776
     0.830000      1.68540  0.000155186
     0.855000      1.68540  0.000217645
     0.880000      1.68540  0.000275892
     0.905000      1.68540  0.000317967
     0.930000      1.68540  0.000327092
     0.955000      1.68540  0.000301562
     0.980000      1.68540  0.000246807
      1.00500      1.68540  0.000182856
      1.03000      1.68540  0.000125033
      1.05500      1.68540  8.29690e-05
      1.08000      1.68540  5.71452e-05
      1.10500      1.68540  4.29110e-05
      1.13000      1.68540  3.53581e-05
      1.15500      1.68540  3.13929e-05
      1.18000      1.68540  2.91186e-05
      1.20500      1.68540  2.77058e-05
      1.23000      1.68540  2.65135e-05
      1.25500      1.68540  2.55607e-05
      1.28000      1.68540  2.51523e-05
      1.30500      1.68540  2.53026e-05
      1.33000      1.68540  2.60415e-05
      1.35500      1.68540  2.80743e-05
      1.38000      1.68540  3.12027e-05
      1.40500      1.68540  3.53634e-05
      1.43000      1.68540  4.05608e-05
      1.45500      1.68540  4.75805e-05
      1.48000      1.68540  5.65375e-05
      1.50500      1.68540  6.74625e-05
      1.53000      1.68540  8.01125e-05
      1.55500      1.68540  9.52670e-05
      1.58000      1.68540  0.000112263
      1.60500      1.68540  0.000131650
      1.63000      1.68540  0.000152493
      1.65500      1.68540  0.000174776
      1.68000      1.68540  0.000198849
      1.70500      1.68540  0.000222843
      1.73000      1.68540  0.000246833
      1.75500      1.68540  0.000270831
      1.78000      1.68540  0.000293289
      1.80500      1.68540  0.000312093
      1.83000      1.68540  0.000329525
      1.85500      1.68540  0.000342176
      1.88000      1.68540  0.000349943
      1.90500      1.68540  0.000356004
